VC:2f90039 BD:Jan 22 2014 SN:LGR-14-0077
                     Time,        H2O_ppm,     H2O_ppm_sd,        O18_del,     O18_del_sd,          D_del,       D_del_sd,        O17_del,     O17_del_sd,         O18O16,      O18O16_sd,         O17O16,      O17O16_sd,             DH,          DH_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         RD0_us,      RD0_us_sd,         RD1_us,      RD1_us_sd,            Gnd,         Gnd_sd,         LTC0_v,      LTC0_v_sd,         LTC1_v,      LTC1_v_sd,            R1a,         R1a_sd,            R1b,         R1b_sd,             R2,          R2_sd,             R3,          R3_sd,             R4,          R4_sd,            R2C,         R2C_sd,            R4C,         R4C_sd,            R3C,         R3C_sd,           BL0T,        BL0T_sd,           BL1T,        BL1T_sd,           BL2F,        BL2F_sd,           BL3F,        BL3F_sd,     H2O18_8_CT,  H2O18_8_CT_sd,     H2O18_8_AT,  H2O18_8_AT_sd,     H2O18_8_DF,  H2O18_8_DF_sd,     H2O18_8_PT,  H2O18_8_PT_sd,     H2Oa_10_CT,  H2Oa_10_CT_sd,     H2Oa_10_AT,  H2Oa_10_AT_sd,     H2Oa_10_DF,  H2Oa_10_DF_sd,     H2Oa_10_PT,  H2Oa_10_PT_sd,      HOD_11_CT,   HOD_11_CT_sd,      HOD_11_AT,   HOD_11_AT_sd,      HOD_11_DF,   HOD_11_DF_sd,      HOD_11_PF,   HOD_11_PF_sd,         BL0T_B,      BL0T_B_sd,         BL1T_B,      BL1T_B_sd,         BL2F_B,      BL2F_B_sd,         BL3F_B,      BL3F_B_sd,   H2Ob_10_CT_B,H2Ob_10_CT_B_sd,   H2Ob_10_AT_B,H2Ob_10_AT_B_sd,   H2Ob_10_DF_B,H2Ob_10_DF_B_sd,   H2Ob_10_PT_B,H2Ob_10_PT_B_sd,  H2O17_14_CT_B,H2O17_14_CT_B_sd,  H2O17_14_AT_B,H2O17_14_AT_B_sd,  H2O17_14_DF_B,H2O17_14_DF_B_sd,  H2O17_14_PT_B,H2O17_14_PT_B_sd,       Fit_Flag,   N_Fits_Avg'd,      MIU_VALVE,       MIU_DESC,  WVISS_VOLTAGE,     WVISS_DESC
  11/26/2018 14:25:30.716,    1.98878e+04,    1.44342e+01,   -1.93677e+01,    6.55858e-01,   -1.38000e+02,    1.19195e+00,   -7.08927e+00,    3.60318e-01,    1.96636e-03,    1.31513e-06,    3.77207e-04,    1.36885e-07,    1.34256e-04,    1.85646e-07,    4.01531e+01,    3.53004e-04,    4.66027e+01,    8.85536e-05,    5.99307e+00,    1.36224e-03,    5.94588e+00,    5.95205e-04,    2.15555e-01,    3.55569e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98362e+04,    1.44204e+01,    1.91263e+04,    6.82987e+00,    3.87610e+01,    2.38949e-02,    7.21080e+00,    3.13788e-03,    5.40986e+00,    7.19311e-03,    3.90053e+01,    2.42319e-02,    5.32700e+00,    7.06095e-03,    7.21456e+00,    3.13796e-03,    1.84355e+00,    1.27781e-04,    1.45464e-04,    2.38916e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29086e+00,    3.38994e-04,    4.78789e-01,    2.57609e-04,    3.08954e-01,    4.27815e-08,    3.89291e+00,    3.56373e-03,   -5.34033e-02,    3.79135e-04,    3.28682e-01,    2.44972e-04,    3.25699e-01,    4.51002e-08,    4.34244e+00,    6.53274e-03,    5.04757e+00,    3.13274e-04,    3.73932e-02,    4.53483e-05,    3.16972e-01,    4.38918e-08,    1.94924e+00,    2.93243e-03,    2.21346e+00,    1.98284e-04,    2.45065e-04,    4.64409e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49333e+00,    3.70245e-04,    3.06281e-01,    1.09405e-04,    3.23638e-01,    4.48148e-08,    4.01615e+00,    4.91214e-03,    7.25561e+00,    3.94470e-04,    2.17050e-01,    9.46711e-05,    3.14985e-01,    4.36166e-08,    3.98116e+00,    3.35284e-03,              3,             10,             14,    6th miu ref,              0,           REF0
  11/26/2018 14:25:40.751,    1.98842e+04,    1.41039e+01,   -1.94299e+01,    6.68458e-01,   -1.38172e+02,    1.43250e+00,   -6.86741e+00,    6.45875e-01,    1.96624e-03,    1.34039e-06,    3.77291e-04,    2.45368e-07,    1.34230e-04,    2.23111e-07,    4.01526e+01,    7.10349e-04,    4.66027e+01,    2.64392e-04,    5.99474e+00,    1.13121e-03,    5.94617e+00,    8.62673e-04,    2.15539e-01,    3.45393e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98326e+04,    1.40955e+01,    1.91211e+04,    6.04383e+00,    3.87516e+01,    2.02262e-02,    7.21047e+00,    3.83042e-03,    5.40777e+00,    8.00222e-03,    3.89957e+01,    2.05020e-02,    5.32497e+00,    7.88235e-03,    7.21423e+00,    3.83270e-03,    1.84341e+00,    6.66912e-05,    1.45598e-04,    2.15043e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29100e+00,    4.88520e-04,    4.78801e-01,    2.37502e-04,    3.08954e-01,    1.27732e-07,    3.89346e+00,    5.06342e-03,   -5.35214e-02,    4.59503e-04,    3.28711e-01,    2.53069e-04,    3.25699e-01,    1.34655e-07,    4.34541e+00,    6.46299e-03,    5.04758e+00,    5.19627e-04,    3.73888e-02,    5.27905e-05,    3.16972e-01,    1.31047e-07,    1.95057e+00,    2.90112e-03,    2.21351e+00,    1.69519e-04,    2.44954e-04,    3.57236e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49287e+00,    3.47159e-04,    3.06210e-01,    7.57297e-05,    3.23638e-01,    1.33803e-07,    4.01513e+00,    2.88512e-03,    7.25518e+00,    3.70052e-04,    2.17048e-01,    1.12936e-04,    3.14985e-01,    1.30225e-07,    3.98191e+00,    3.99951e-03,              3,             10,              3,        3rd unk,              0,           REF0
  11/26/2018 14:25:50.787,    1.98843e+04,    8.63527e+00,   -1.94631e+01,    5.77089e-01,   -1.38136e+02,    1.54275e+00,   -6.90017e+00,    4.02936e-01,    1.96617e-03,    1.15718e-06,    3.77279e-04,    1.53075e-07,    1.34235e-04,    2.40283e-07,    4.01527e+01,    2.71516e-04,    4.66029e+01,    2.04016e-04,    5.99397e+00,    1.20597e-03,    5.94562e+00,    1.31247e-03,    2.15548e-01,    6.15859e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98327e+04,    8.63460e+00,    1.91208e+04,    5.75600e+00,    3.87505e+01,    1.58222e-02,    7.21011e+00,    3.81652e-03,    5.40803e+00,    9.47093e-03,    3.89946e+01,    1.59265e-02,    5.32522e+00,    9.32354e-03,    7.21387e+00,    3.81710e-03,    1.84350e+00,    8.76514e-05,    1.45587e-04,    2.45073e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29035e+00,    4.23346e-04,    4.78726e-01,    1.38458e-04,    3.08954e-01,    9.85631e-08,    3.89320e+00,    3.78293e-03,   -5.28670e-02,    5.55106e-04,    3.28670e-01,    1.38402e-04,    3.25699e-01,    1.03905e-07,    4.34382e+00,    5.29253e-03,    5.04812e+00,    5.42122e-04,    3.73858e-02,    6.38715e-05,    3.16973e-01,    1.01121e-07,    1.94986e+00,    2.37572e-03,    2.21353e+00,    2.13052e-04,    2.44967e-04,    4.79908e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49354e+00,    8.16164e-04,    3.06178e-01,    1.13745e-04,    3.23638e-01,    1.03248e-07,    4.01508e+00,    3.49889e-03,    7.25584e+00,    7.64965e-04,    2.17017e-01,    1.04532e-04,    3.14985e-01,    1.00487e-07,    3.98159e+00,    2.97075e-03,              3,             10,              6,        6th unk,              0,           REF0
  11/26/2018 14:26:00.822,    1.98801e+04,    1.08322e+01,   -1.93427e+01,    6.14739e-01,   -1.38189e+02,    1.25140e+00,   -7.34089e+00,    5.50760e-01,    1.96641e-03,    1.23267e-06,    3.77111e-04,    2.09234e-07,    1.34227e-04,    1.94906e-07,    4.01523e+01,    1.78249e-04,    4.66028e+01,    1.36710e-04,    5.99444e+00,    1.95320e-03,    5.94562e+00,    1.03565e-03,    2.15577e-01,    5.44250e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98286e+04,    1.08345e+01,    1.91232e+04,    7.21016e+00,    3.87473e+01,    1.07051e-02,    7.20782e+00,    4.06890e-03,    5.40654e+00,    6.44691e-03,    3.89912e+01,    1.07525e-02,    5.32378e+00,    6.37154e-03,    7.21157e+00,    4.07004e-03,    1.84337e+00,    1.55964e-04,    1.45562e-04,    2.37202e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29122e+00,    3.36025e-04,    4.78720e-01,    1.79673e-04,    3.08954e-01,    6.60464e-08,    3.89308e+00,    2.79742e-03,   -5.37327e-02,    3.29594e-04,    3.28625e-01,    2.26744e-04,    3.25699e-01,    6.96261e-08,    4.34362e+00,    5.58728e-03,    5.04716e+00,    3.22286e-04,    3.73781e-02,    4.26270e-05,    3.16972e-01,    6.77605e-08,    1.94977e+00,    2.50803e-03,    2.21346e+00,    1.99466e-04,    2.45150e-04,    4.55973e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49307e+00,    2.16511e-04,    3.06213e-01,    1.16396e-04,    3.23638e-01,    6.91855e-08,    4.01695e+00,    4.08351e-03,    7.25540e+00,    2.43967e-04,    2.16946e-01,    9.51409e-05,    3.14985e-01,    6.73356e-08,    3.97950e+00,    3.67666e-03,              3,             10,              2,        2nd unk,              0,           REF0
  11/26/2018 14:26:10.857,    1.98808e+04,    1.38015e+01,   -1.94688e+01,    5.80674e-01,   -1.37823e+02,    8.10559e-01,   -6.99700e+00,    4.99159e-01,    1.96616e-03,    1.16437e-06,    3.77242e-04,    1.89630e-07,    1.34284e-04,    1.26245e-07,    4.01528e+01,    2.61578e-04,    4.66032e+01,    1.15595e-04,    5.99417e+00,    1.31263e-03,    5.94577e+00,    1.06402e-03,    2.15490e-01,    2.05372e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98293e+04,    1.37907e+01,    1.91187e+04,    6.54285e+00,    3.87436e+01,    1.73357e-02,    7.20862e+00,    2.72648e-03,    5.40902e+00,    5.52655e-03,    3.89875e+01,    1.76294e-02,    5.32622e+00,    5.39463e-03,    7.21238e+00,    2.72783e-03,    1.84346e+00,    1.21547e-04,    1.45614e-04,    2.12356e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29091e+00,    3.24232e-04,    4.78658e-01,    1.62677e-04,    3.08955e-01,    5.58457e-08,    3.89277e+00,    3.39790e-03,   -5.34214e-02,    3.78067e-04,    3.28625e-01,    2.34959e-04,    3.25700e-01,    5.88725e-08,    4.34445e+00,    5.97340e-03,    5.04763e+00,    6.30776e-04,    3.73940e-02,    3.27321e-05,    3.16973e-01,    5.72950e-08,    1.95014e+00,    2.68135e-03,    2.21353e+00,    1.50578e-04,    2.45046e-04,    2.88746e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49361e+00,    5.36041e-04,    3.06153e-01,    9.34337e-05,    3.23639e-01,    5.85000e-08,    4.01562e+00,    4.13314e-03,    7.25592e+00,    5.38380e-04,    2.16978e-01,    8.05987e-05,    3.14985e-01,    5.69358e-08,    3.98133e+00,    3.11585e-03,              3,             10,              5,        5th unk,              0,           REF0
  11/26/2018 14:26:20.892,    1.98755e+04,    1.51674e+01,   -1.92875e+01,    6.63389e-01,   -1.38034e+02,    8.59425e-01,   -6.79514e+00,    4.76088e-01,    1.96652e-03,    1.33023e-06,    3.77319e-04,    1.80866e-07,    1.34251e-04,    1.33855e-07,    4.01534e+01,    2.62240e-04,    4.66030e+01,    1.17802e-04,    5.99424e+00,    1.44246e-03,    5.94547e+00,    1.24824e-03,    2.15526e-01,    4.61630e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98240e+04,    1.51544e+01,    1.91201e+04,    7.12954e+00,    3.87406e+01,    2.01054e-02,    7.21061e+00,    4.90081e-03,    5.40623e+00,    6.97723e-03,    3.89844e+01,    2.04209e-02,    5.32352e+00,    6.79794e-03,    7.21437e+00,    4.90138e-03,    1.84346e+00,    1.18988e-04,    1.45457e-04,    2.40913e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29062e+00,    3.60967e-04,    4.78634e-01,    1.68301e-04,    3.08954e-01,    5.69119e-08,    3.89211e+00,    3.50166e-03,   -5.32335e-02,    3.99059e-04,    3.28546e-01,    2.25712e-04,    3.25699e-01,    5.99964e-08,    4.34246e+00,    5.56248e-03,    5.04775e+00,    4.34051e-04,    3.73757e-02,    4.65480e-05,    3.16973e-01,    5.83888e-08,    1.94925e+00,    2.49689e-03,    2.21351e+00,    1.90963e-04,    2.44985e-04,    4.37954e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49378e+00,    3.15717e-04,    3.06164e-01,    9.16127e-05,    3.23639e-01,    5.96168e-08,    4.01716e+00,    3.34745e-03,    7.25612e+00,    3.00167e-04,    2.17030e-01,    1.15892e-04,    3.14985e-01,    5.80227e-08,    3.98330e+00,    4.63748e-03,              3,             10,              8,        8th unk,              0,           REF0
  11/26/2018 14:26:30.928,    1.98712e+04,    1.33978e+01,   -1.92742e+01,    7.20861e-01,   -1.38247e+02,    1.52077e+00,   -6.96177e+00,    5.27582e-01,    1.96655e-03,    1.44547e-06,    3.77255e-04,    2.00428e-07,    1.34218e-04,    2.36860e-07,    4.01525e+01,    2.52319e-04,    4.66031e+01,    2.23464e-04,    5.99531e+00,    1.34338e-03,    5.94478e+00,    9.25883e-04,    2.15591e-01,    4.56267e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98197e+04,    1.33951e+01,    1.91181e+04,    8.44512e+00,    3.87328e+01,    1.58707e-02,    7.20864e+00,    3.35130e-03,    5.40367e+00,    9.29936e-03,    3.89764e+01,    1.60191e-02,    5.32103e+00,    9.14370e-03,    7.21240e+00,    3.35203e-03,    1.84345e+00,    1.46102e-04,    1.45583e-04,    2.66302e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29036e+00,    2.69415e-04,    4.78613e-01,    1.41277e-04,    3.08955e-01,    1.07959e-07,    3.89291e+00,    3.18920e-03,   -5.28815e-02,    2.53925e-04,    3.28526e-01,    2.45738e-04,    3.25699e-01,    1.13810e-07,    4.34107e+00,    6.95592e-03,    5.04799e+00,    5.11286e-04,    3.73639e-02,    6.44192e-05,    3.16973e-01,    1.10760e-07,    1.94863e+00,    3.12239e-03,    2.21351e+00,    1.13970e-04,    2.44971e-04,    2.81616e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49289e+00,    5.78603e-04,    3.06090e-01,    1.18070e-04,    3.23639e-01,    1.13090e-07,    4.01375e+00,    4.08145e-03,    7.25512e+00,    5.78914e-04,    2.16941e-01,    1.03101e-04,    3.14985e-01,    1.10066e-07,    3.98085e+00,    4.05733e-03,              3,             10,              1,        1st unk,              0,           REF0
  11/26/2018 14:26:40.963,    1.98814e+04,    1.46691e+01,   -1.95154e+01,    6.32108e-01,   -1.37853e+02,    1.33410e+00,   -6.97743e+00,    6.88609e-01,    1.96607e-03,    1.26750e-06,    3.77249e-04,    2.61603e-07,    1.34279e-04,    2.07786e-07,    4.01528e+01,    7.97545e-04,    4.66030e+01,    1.03103e-04,    5.99416e+00,    1.06802e-03,    5.94545e+00,    1.48073e-03,    2.15546e-01,    4.96192e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98299e+04,    1.46619e+01,    1.91184e+04,    3.28988e+00,    3.87430e+01,    1.45464e-02,    7.20866e+00,    5.29384e-03,    5.40900e+00,    9.29455e-03,    3.89869e+01,    1.48159e-02,    5.32621e+00,    9.10444e-03,    7.21242e+00,    5.29616e-03,    1.84338e+00,    1.95927e-04,    1.45623e-04,    2.59200e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29083e+00,    3.77431e-04,    4.78649e-01,    1.52064e-04,    3.08954e-01,    4.98103e-08,    3.89244e+00,    3.05063e-03,   -5.33772e-02,    3.48767e-04,    3.28634e-01,    2.20891e-04,    3.25699e-01,    5.25100e-08,    4.34419e+00,    5.82960e-03,    5.04741e+00,    4.16202e-04,    3.73938e-02,    6.31993e-05,    3.16973e-01,    5.11030e-08,    1.95003e+00,    2.61680e-03,    2.21354e+00,    1.81794e-04,    2.44939e-04,    5.05981e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49279e+00,    4.68901e-04,    3.06131e-01,    8.07519e-05,    3.23638e-01,    5.21777e-08,    4.01513e+00,    2.28533e-03,    7.25509e+00,    4.25976e-04,    2.16967e-01,    1.45656e-04,    3.14985e-01,    5.07826e-08,    3.98240e+00,    5.51700e-03,              3,             10,              4,        4th unk,              0,           REF0
  11/26/2018 14:26:50.998,    1.98748e+04,    1.45341e+01,   -1.92577e+01,    7.66361e-01,   -1.37584e+02,    1.30282e+00,   -6.89640e+00,    5.10433e-01,    1.96658e-03,    1.53671e-06,    3.77280e-04,    1.93914e-07,    1.34321e-04,    2.02915e-07,    4.01526e+01,    7.36211e-04,    4.66029e+01,    1.84820e-04,    5.99356e+00,    1.42367e-03,    5.94543e+00,    1.27976e-03,    2.15500e-01,    4.82889e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98232e+04,    1.45310e+01,    1.91184e+04,    6.20231e+00,    3.87403e+01,    1.71283e-02,    7.20922e+00,    4.60209e-03,    5.40883e+00,    8.63115e-03,    3.89841e+01,    1.73020e-02,    5.32609e+00,    8.46156e-03,    7.21298e+00,    4.60307e-03,    1.84347e+00,    9.99915e-05,    1.45456e-04,    2.53014e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29090e+00,    5.66920e-04,    4.78567e-01,    2.15108e-04,    3.08954e-01,    8.92894e-08,    3.89188e+00,    3.98505e-03,   -5.34672e-02,    5.53219e-04,    3.28490e-01,    2.27732e-04,    3.25699e-01,    9.41288e-08,    4.34081e+00,    6.44206e-03,    5.04760e+00,    5.46746e-04,    3.73887e-02,    5.64602e-05,    3.16972e-01,    9.16067e-08,    1.94851e+00,    2.89172e-03,    2.21343e+00,    1.84096e-04,    2.45040e-04,    4.48370e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49251e+00,    3.50902e-04,    3.06128e-01,    9.13439e-05,    3.23638e-01,    9.35332e-08,    4.01517e+00,    3.16240e-03,    7.25480e+00,    3.15976e-04,    2.16983e-01,    1.08045e-04,    3.14985e-01,    9.10322e-08,    3.98200e+00,    4.00089e-03,              3,             10,              8,        8th unk,              0,           REF0
  11/26/2018 14:27:01.033,    1.98729e+04,    1.28715e+01,   -1.92172e+01,    5.76579e-01,   -1.38061e+02,    1.14134e+00,   -6.82079e+00,    4.72989e-01,    1.96667e-03,    1.15616e-06,    3.77309e-04,    1.79688e-07,    1.34247e-04,    1.77764e-07,    4.01527e+01,    7.89152e-04,    4.66029e+01,    1.99235e-04,    5.99394e+00,    1.16063e-03,    5.94569e+00,    1.45641e-03,    2.15483e-01,    4.26461e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98213e+04,    1.28698e+01,    1.91153e+04,    3.71762e+00,    3.87383e+01,    1.43487e-02,    7.20861e+00,    3.58552e-03,    5.40530e+00,    4.71574e-03,    3.89820e+01,    1.45807e-02,    5.32263e+00,    4.69032e-03,    7.21237e+00,    3.58697e-03,    1.84331e+00,    1.35627e-04,    1.45559e-04,    2.19679e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29073e+00,    2.44999e-04,    4.78573e-01,    1.48483e-04,    3.08954e-01,    9.62532e-08,    3.89195e+00,    2.43876e-03,   -5.32414e-02,    2.68949e-04,    3.28480e-01,    1.90648e-04,    3.25699e-01,    1.01470e-07,    4.34133e+00,    4.65745e-03,    5.04762e+00,    5.46812e-04,    3.73668e-02,    3.21722e-05,    3.16972e-01,    9.87512e-08,    1.94874e+00,    2.09065e-03,    2.21345e+00,    1.37991e-04,    2.45031e-04,    2.98801e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49269e+00,    3.49269e-04,    3.06093e-01,    8.05155e-05,    3.23638e-01,    1.00828e-07,    4.01437e+00,    2.76015e-03,    7.25494e+00,    3.34481e-04,    2.16974e-01,    7.25860e-05,    3.14985e-01,    9.81320e-08,    3.98201e+00,    2.71987e-03,              3,             10,              3,        3rd unk,              0,           REF0
  11/26/2018 14:27:11.068,    1.98752e+04,    1.76140e+01,   -1.93168e+01,    6.95964e-01,   -1.38497e+02,    1.02614e+00,   -6.71162e+00,    5.35935e-01,    1.96647e-03,    1.39555e-06,    3.77350e-04,    2.03602e-07,    1.34179e-04,    1.59822e-07,    4.01530e+01,    7.71469e-04,    4.66030e+01,    1.07755e-04,    5.99412e+00,    1.27219e-03,    5.94522e+00,    1.44428e-03,    2.15501e-01,    6.72119e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98236e+04,    1.75988e+01,    1.91148e+04,    6.60180e+00,    3.87387e+01,    2.16556e-02,    7.20920e+00,    3.64793e-03,    5.40321e+00,    7.98164e-03,    3.89825e+01,    2.20565e-02,    5.32055e+00,    7.78109e-03,    7.21296e+00,    3.64923e-03,    1.84345e+00,    8.79718e-05,    1.45527e-04,    2.32778e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29076e+00,    4.48270e-04,    4.78596e-01,    3.09988e-04,    3.08954e-01,    5.20577e-08,    3.89240e+00,    4.30721e-03,   -5.33429e-02,    4.43702e-04,    3.28530e-01,    3.14177e-04,    3.25699e-01,    5.48792e-08,    4.34222e+00,    6.66535e-03,    5.04754e+00,    6.72715e-04,    3.73537e-02,    5.42783e-05,    3.16973e-01,    5.34088e-08,    1.94914e+00,    2.99195e-03,    2.21352e+00,    1.56828e-04,    2.44906e-04,    3.34081e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49250e+00,    3.10066e-04,    3.06063e-01,    1.04592e-04,    3.23638e-01,    5.45320e-08,    4.01483e+00,    4.27652e-03,    7.25478e+00,    3.20542e-04,    2.16977e-01,    8.16576e-05,    3.14985e-01,    5.30739e-08,    3.98241e+00,    2.99136e-03,              3,             10,              6,        6th unk,              0,           REF0
  11/26/2018 14:27:21.103,    1.98784e+04,    1.40337e+01,   -1.93104e+01,    7.16463e-01,   -1.38140e+02,    1.53596e+00,   -7.29212e+00,    4.81531e-01,    1.96648e-03,    1.43665e-06,    3.77130e-04,    1.82934e-07,    1.34235e-04,    2.39225e-07,    4.01527e+01,    6.21425e-04,    4.66028e+01,    1.84945e-04,    5.99344e+00,    1.83117e-03,    5.94553e+00,    8.59222e-04,    2.15491e-01,    3.22892e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98269e+04,    1.40205e+01,    1.91156e+04,    6.18794e+00,    3.87452e+01,    2.40757e-02,    7.20529e+00,    3.73878e-03,    5.40635e+00,    9.99686e-03,    3.89891e+01,    2.43682e-02,    5.32361e+00,    9.81388e-03,    7.20905e+00,    3.73976e-03,    1.84333e+00,    1.22457e-04,    1.45578e-04,    2.46598e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29075e+00,    2.95151e-04,    4.78619e-01,    1.93686e-04,    3.08954e-01,    8.93497e-08,    3.89327e+00,    3.63222e-03,   -5.32971e-02,    3.26645e-04,    3.28544e-01,    2.17321e-04,    3.25699e-01,    9.41923e-08,    4.34324e+00,    5.88762e-03,    5.04743e+00,    4.53479e-04,    3.73709e-02,    6.39958e-05,    3.16972e-01,    9.16685e-08,    1.94960e+00,    2.64285e-03,    2.21345e+00,    1.48767e-04,    2.45072e-04,    3.35858e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49289e+00,    2.64952e-04,    3.06089e-01,    9.98795e-05,    3.23638e-01,    9.35963e-08,    4.01503e+00,    2.80243e-03,    7.25515e+00,    2.36056e-04,    2.16869e-01,    1.13467e-04,    3.14985e-01,    9.10937e-08,    3.97927e+00,    3.37411e-03,              3,             10,             12,    4th miu ref,              0,           REF0
  11/26/2018 14:27:31.139,    1.98720e+04,    1.28292e+01,   -1.93118e+01,    5.87111e-01,   -1.38176e+02,    1.50467e+00,   -6.93966e+00,    3.57406e-01,    1.96648e-03,    1.17727e-06,    3.77264e-04,    1.35779e-07,    1.34229e-04,    2.34352e-07,    4.01527e+01,    1.07904e-04,    4.66026e+01,    1.82901e-04,    5.99458e+00,    7.76595e-04,    5.94531e+00,    1.32149e-03,    2.15480e-01,    3.41325e-05,   -2.40470e+00,    4.68111e-16,   -2.11237e+00,    0.00000e+00,    1.98205e+04,    1.28186e+01,    1.91162e+04,    6.65901e+00,    3.87329e+01,    1.46119e-02,    7.20810e+00,    3.07213e-03,    5.40434e+00,    1.01817e-02,    3.89765e+01,    1.48356e-02,    5.32169e+00,    9.98979e-03,    7.21186e+00,    3.07226e-03,    1.84342e+00,    1.45402e-04,    1.45630e-04,    2.74015e-07,   -5.09555e-06,    8.92851e-22,    0.00000e+00,    0.00000e+00,   -5.29094e+00,    2.94948e-04,    4.78557e-01,    1.31152e-04,    3.08954e-01,    8.83621e-08,    3.89222e+00,    2.90656e-03,   -5.34241e-02,    2.70947e-04,    3.28501e-01,    1.91806e-04,    3.25699e-01,    9.31513e-08,    4.34241e+00,    6.16110e-03,    5.04754e+00,    4.19163e-04,    3.73641e-02,    6.82452e-05,    3.16972e-01,    9.06553e-08,    1.94923e+00,    2.76561e-03,    2.21348e+00,    1.87633e-04,    2.45052e-04,    3.92714e-07,    3.21880e-05,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.49232e+00,    3.52988e-04,    3.06088e-01,    1.24597e-04,    3.23638e-01,    9.25618e-08,    4.01635e+00,    3.98336e-03,    7.25461e+00,    3.87803e-04,    2.16946e-01,    1.24111e-04,    3.14985e-01,    9.00869e-08,    3.98143e+00,    4.35359e-03,              3,             10,              2,        2nd unk,              0,           REF0
